property_id,list_price,search_promotions,primary_photo/href,primary_photo/__typename,listing_id,matterport,virtual_tours/0,status,products/0/products/0,products/0/products/1,products/0/products/2,products/0/products/3,products/0/brand_name,products/0/__typename,source/id,source/name,source/type,source/spec_id,source/plan_id,source/agents/0/office_name,source/agents/0/__typename,source/__typename,lead_attributes/show_contact_an_agent,lead_attributes/market_type,lead_attributes/opcity_lead_attributes/cashback_enabled,lead_attributes/opcity_lead_attributes/flip_the_market_enabled,lead_attributes/opcity_lead_attributes/__typename,lead_attributes/lead_type,lead_attributes/ready_connect_mortgage/show_contact_a_lender,lead_attributes/ready_connect_mortgage/show_veterans_united,lead_attributes/ready_connect_mortgage/__typename,lead_attributes/__typename,community,permalink,price_reduced_amount,description/name,description/beds,description/baths_consolidated,description/sqft,description/lot_sqft,description/baths_max,description/baths_min,description/beds_min,description/beds_max,description/sqft_min,description/sqft_max,description/type,description/sub_type,description/sold_price,description/sold_date,description/__typename,location/street_view_url,location/address/line,location/address/postal_code,location/address/state,location/address/state_code,location/address/city,location/address/coordinate/lat,location/address/coordinate/lon,location/address/coordinate/__typename,location/address/__typename,location/county/name,location/county/fips_code,location/county/__typename,location/__typename,open_houses/0,branding/0/type,branding/0/name,branding/0/photo,branding/0/__typename,flags/is_coming_soon,flags/is_new_listing,flags/is_price_reduced,flags/is_foreclosure,flags/is_new_construction,flags/is_pending,flags/is_contingent,flags/__typename,list_date,photos/0/href,photos/0/__typename,advertisers/0/type,advertisers/0/fulfillment_id,advertisers/0/name,advertisers/0/builder,advertisers/0/__typename,consumer_advertisers,__typename,photos/1/href,photos/1/__typename,photos/2/href,photos/2/__typename,source/agents/1/office_name,source/agents/1/__typename,open_houses/0/start_date,open_houses/0/end_date,open_houses/0/__typename,open_houses/1/start_date,open_houses/1/end_date,open_houses/1/__typename,advertisers/1/type,advertisers/1/fulfillment_id,advertisers/1/name,advertisers/1/builder,advertisers/1/__typename,virtual_tours/0/href,virtual_tours/0/type,virtual_tours/0/__typename,source/agents/2/office_name,source/agents/2/__typename,products/0/products/4,location/address/coordinate,location/county,products/0/products/5,products/0/products/6,virtual_tours,products/products/0,products/products/1,products/brand_name,products/__typename,open_houses,products/products/2,products/products/3,products/products/4,source/agents/3/office_name,source/agents/3/__typename,primary_photo,photos,zipcode
5754777618,600000,,https://ap.rdcpix.com/4aaf4e35ff5a0b945cf9d094e808c44al-m867663336s.jpg,HomePhoto,2972092564,FALSE,,for_sale,core.agent,co_broke,,,basic_opt_in,ProductSummary,GSNJ,GardenState,mls,,,,MlsAgent,MlsSource,TRUE,choice,FALSE,FALSE,OpCityLeadAttributes,co_broke,TRUE,TRUE,ReadyConnectMortgage,LeadAttributes,,48-Elm-Rd_Newark_NJ_07105_M57547-77618,,,7,7,3339,3049,,,,,,,multi_family,,390000,8/30/21,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=48%20Elm%20Rd%2C%20Newark%2C%20NJ%2007105&size=640x480&source=outdoor&signature=JDxdm7M5fb9WFSSy5hyBjGRbgAo=,48 Elm Rd,7105,New Jersey,NJ,Newark,40.722074,-74.15667,Coordinate,SearchHomeAddress,Essex,34013,HomeCounty,SearchHomeLocation,,Office,COMPASS NEW JERSEY LLC,,Branding,,FALSE,,,,,,HomeFlags,2024-09-13T20:55:57.000000Z,https://ap.rdcpix.com/4aaf4e35ff5a0b945cf9d094e808c44al-m867663336s.jpg,HomePhoto,seller,3288937,Carlos Beltran,,HomeAdvertiser,,SearchHome,https://ap.rdcpix.com/4aaf4e35ff5a0b945cf9d094e808c44al-m3229162417s.jpg,HomePhoto,https://ap.rdcpix.com/4aaf4e35ff5a0b945cf9d094e808c44al-m3096687031s.jpg,HomePhoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7105
5288727815,275000,,https://ap.rdcpix.com/159a684e78b636a80fcd088386ccb46el-m1220332590s.jpg,HomePhoto,2977505577,FALSE,,for_sale,core.agent,co_broke,,,basic_opt_in,ProductSummary,MONJ,MoreMLS,mls,,,,MlsAgent,MlsSource,TRUE,choice,FALSE,FALSE,OpCityLeadAttributes,co_broke,TRUE,TRUE,ReadyConnectMortgage,LeadAttributes,,128-Pinehurst-Rd_Brick_NJ_08723_M52887-27815,,,3,1,700,3920,,,,,,,single_family,,180000,5/5/10,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=128%20Pinehurst%20Rd%2C%20Brick%2C%20NJ%2008723&size=640x480&source=outdoor&signature=0Ycik3_VAEc1QpMLa-QiqLVJApQ=,128 Pinehurst Rd,8723,New Jersey,NJ,Brick,40.050448,-74.117667,Coordinate,SearchHomeAddress,Ocean,34029,HomeCounty,SearchHomeLocation,,Office,EXP Realty,,Branding,,FALSE,,,,,,HomeFlags,2025-01-22T23:51:36.000000Z,https://ap.rdcpix.com/159a684e78b636a80fcd088386ccb46el-m1220332590s.jpg,HomePhoto,seller,990195,WILLIAM HAGAN,,HomeAdvertiser,,SearchHome,https://ap.rdcpix.com/159a684e78b636a80fcd088386ccb46el-m563816814s.jpg,HomePhoto,https://ap.rdcpix.com/159a684e78b636a80fcd088386ccb46el-m2537842551s.jpg,HomePhoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8723
5400679781,899000,,https://ap.rdcpix.com/b677041bb5091b4f3c63613daf9c4121l-m3831148428s.jpg,HomePhoto,2978173265,FALSE,,for_sale,core.agent,core.broker,listing_owner_brand.broker,co_broke,advantage_brand,ProductSummary,GSNJ,GardenState,mls,,,,MlsAgent,MlsSource,TRUE,choice,FALSE,FALSE,OpCityLeadAttributes,co_broke,TRUE,TRUE,ReadyConnectMortgage,LeadAttributes,,11-Yale-Ter_West-Orange_NJ_07052_M54006-79781,,,6,3.5,,7405,,,,,,,single_family,,163000,7/28/97,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=11%20Yale%20Ter%2C%20West%20Orange%2C%20NJ%2007052&size=640x480&source=outdoor&signature=8t1UcH6SBHBoWq6aFB9k3g0i1os=,11 Yale Ter,7052,New Jersey,NJ,West Orange,40.766282,-74.256669,Coordinate,SearchHomeAddress,Essex,34013,HomeCounty,SearchHomeLocation,,Office,Coldwell Banker Realty,https://ap.rdcpix.com/943be1d29a76d48df8644da098a48556o-b1884221569s.jpg,Branding,TRUE,TRUE,,,,,,HomeFlags,2025-02-10T21:15:00.000000Z,https://ap.rdcpix.com/b677041bb5091b4f3c63613daf9c4121l-m3831148428s.jpg,HomePhoto,seller,523449,Suzan Adedipe,,HomeAdvertiser,,SearchHome,https://ap.rdcpix.com/b677041bb5091b4f3c63613daf9c4121l-m2027089056s.jpg,HomePhoto,https://ap.rdcpix.com/b677041bb5091b4f3c63613daf9c4121l-m1787326203s.jpg,HomePhoto,,MlsAgent,2025-02-15T13:00:00,2025-02-15T16:00:00,HomeOpenHouse,2025-02-16T14:00:00,2025-02-16T16:00:00,HomeOpenHouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7052
6069155738,499900,,https://ap.rdcpix.com/77309918f3e2b4ef189c9ececa411712l-m2926316535s.jpg,HomePhoto,2977483066,FALSE,,for_sale,core.agent,core.broker,co_broke,,essentials,ProductSummary,PHPA,BrightMLS,mls,,,,MlsAgent,MlsSource,TRUE,choice,FALSE,FALSE,OpCityLeadAttributes,co_broke,TRUE,TRUE,ReadyConnectMortgage,LeadAttributes,,161-Carlton-Ave_Marlton_NJ_08053_M60691-55738,,,3,3,1792,14375,,,,,,,single_family,,262500,11/26/19,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=161%20Carlton%20Ave%2C%20Marlton%2C%20NJ%2008053&size=640x480&source=outdoor&signature=CkvjPwp1f0GkQtA3Tt01A0RTLIE=,161 Carlton Ave,8053,New Jersey,NJ,Marlton,39.900506,-74.908032,Coordinate,SearchHomeAddress,Burlington,34005,HomeCounty,SearchHomeLocation,,Office,Homesmart First Advantage,,Branding,TRUE,FALSE,,,,,,HomeFlags,2025-01-22T13:49:35.000000Z,https://ap.rdcpix.com/77309918f3e2b4ef189c9ececa411712l-m2926316535s.jpg,HomePhoto,seller,1986050,Dana Grigore,,HomeAdvertiser,,SearchHome,https://ap.rdcpix.com/77309918f3e2b4ef189c9ececa411712l-m3708354745s.jpg,HomePhoto,https://ap.rdcpix.com/77309918f3e2b4ef189c9ececa411712l-m1747604650s.jpg,HomePhoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8053
5689671755,129000,,https://ap.rdcpix.com/88ecaff2d017352968dab49be2513d7al-m620106111s.jpg,HomePhoto,2977877823,FALSE,,for_sale,core.agent,core.broker,co_broke,,essentials,ProductSummary,ACNJ,AtlanticCity,mls,,,,MlsAgent,MlsSource,TRUE,choice,FALSE,FALSE,OpCityLeadAttributes,co_broke,TRUE,TRUE,ReadyConnectMortgage,LeadAttributes,,225-Zion-Rd_Egg-Harbor-Township_NJ_08234_M56896-71755,,,3,1.5,1753,210830,,,,,,,single_family,,87500,7/19/21,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=225%20Zion%20Rd%2C%20Egg%20Harbor%20Township%2C%20NJ%2008234&size=640x480&source=outdoor&signature=25tnjUxo3WvxFG4KhL_JJk7vc60=,225 Zion Rd,8234,New Jersey,NJ,Egg Harbor Township,39.358076,-74.661626,Coordinate,SearchHomeAddress,Atlantic,34001,HomeCounty,SearchHomeLocation,,Office,Keller Williams Realty Jersey Shore-Margate,,Branding,,TRUE,,TRUE,,,,HomeFlags,2025-02-02T14:57:10.000000Z,https://ap.rdcpix.com/88ecaff2d017352968dab49be2513d7al-m620106111s.jpg,HomePhoto,seller,3673482,Maria Orengo,,HomeAdvertiser,,SearchHome,https://ap.rdcpix.com/88ecaff2d017352968dab49be2513d7al-m2634882780s.jpg,HomePhoto,https://ap.rdcpix.com/88ecaff2d017352968dab49be2513d7al-m2682670479s.jpg,HomePhoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8234
9527935661,1600000,,https://ap.rdcpix.com/92d1674e981b3337f960e9ac6d85d318l-m2542269700s.jpg,HomePhoto,2978179222,TRUE,,for_sale,core.agent,co_broke,,,basic_opt_in,ProductSummary,MONJ,MoreMLS,mls,,,Roman Balandin Realty LLC,MlsAgent,MlsSource,TRUE,choice,FALSE,FALSE,OpCityLeadAttributes,co_broke,TRUE,TRUE,ReadyConnectMortgage,LeadAttributes,,131B-Dutch-Rd_East-Brunswick_NJ_08816_M95279-35661,,,6,4.5,4265,144619,,,,,,,single_family,,1250000,3/7/23,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=131%20Dutch%20Rd%20Unit%20B%2C%20East%20Brunswick%2C%20NJ%2008816&size=640x480&source=outdoor&signature=qm7mrk0L0iYnqnU43i-8WHfQAW4=,131 Dutch Rd Unit B,8816,New Jersey,NJ,East Brunswick,40.435704,-74.443222,Coordinate,SearchHomeAddress,Middlesex,34023,HomeCounty,SearchHomeLocation,,Office,Roman Balandin Realty LLC,,Branding,TRUE,TRUE,,,,,,HomeFlags,2025-02-10T23:51:17.000000Z,https://ap.rdcpix.com/92d1674e981b3337f960e9ac6d85d318l-m2542269700s.jpg,HomePhoto,seller,1346532,Roman Balandin,,HomeAdvertiser,,SearchHome,https://ap.rdcpix.com/92d1674e981b3337f960e9ac6d85d318l-m1144165273s.jpg,HomePhoto,https://ap.rdcpix.com/92d1674e981b3337f960e9ac6d85d318l-m3480333954s.jpg,HomePhoto,,MlsAgent,2025-02-16T13:00:00,2025-02-16T16:00:00,HomeOpenHouse,,,,co_seller,0,Maria A Ruiz,,HomeAdvertiser,,,,,,,,,,,,,,,,,,,,,,,,8850
5463768393,289500,,https://ap.rdcpix.com/27ad0011a357deefc13b3a98ffec4005l-m2134224512s.jpg,HomePhoto,2976736446,FALSE,,for_sale,core.agent,core.broker,co_broke,,essentials,ProductSummary,MCNJ,AllJerseyMLS,mls,,,,MlsAgent,MlsSource,TRUE,choice,FALSE,FALSE,OpCityLeadAttributes,co_broke,TRUE,TRUE,ReadyConnectMortgage,LeadAttributes,,6-Middlesex-Blvd_Keyport_NJ_07735_M54637-68393,10400,,3,1,,5000,,,,,,,single_family,,240000,7/26/07,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=6%20Middlesex%20Blvd%2C%20Old%20Bridge%2C%20NJ%2007735&size=640x480&source=outdoor&signature=pEVRmh-nhsGLoeek4kXb4gRI98A=,6 Middlesex Blvd,7735,New Jersey,NJ,Old Bridge,40.447445,-74.234313,Coordinate,SearchHomeAddress,Middlesex,34023,HomeCounty,SearchHomeLocation,,Office,"EXP REALTY, LLC",,Branding,,FALSE,TRUE,,,,,HomeFlags,2024-12-30T21:15:40.000000Z,https://ap.rdcpix.com/27ad0011a357deefc13b3a98ffec4005l-m2134224512s.jpg,HomePhoto,seller,4178617,Jennifer Kuhn,,HomeAdvertiser,,SearchHome,https://ap.rdcpix.com/27ad0011a357deefc13b3a98ffec4005l-m3880185929s.jpg,HomePhoto,https://ap.rdcpix.com/27ad0011a357deefc13b3a98ffec4005l-m2073610104s.jpg,HomePhoto,,,,,,,,,,,,,,https://www.propertypanorama.com/instaview/msx/2507580R,,VirtualTour,,,,,,,,,,,,,,,,,,,,,7735
5089239006,589900,,https://ap.rdcpix.com/14ca6db5074030817e14bf87123197dal-m538196123s.jpg,HomePhoto,2978168375,FALSE,,for_sale,core.agent,core.broker,co_broke,,essentials,ProductSummary,GSNJ,GardenState,mls,,,,MlsAgent,MlsSource,TRUE,choice,FALSE,FALSE,OpCityLeadAttributes,co_broke,TRUE,TRUE,ReadyConnectMortgage,LeadAttributes,,12-Haze-Way_Phillipsburg_NJ_08865_M50892-39006,,,4,3.5,,7405,,,,,,,single_family,,279490,7/2/02,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=12%20Haze%20Way%2C%20Lopatcong%2C%20NJ%2008865&size=640x480&source=outdoor&signature=QcaniVKU38RWDF4A46H2i0T1q4s=,12 Haze Way,8865,New Jersey,NJ,Lopatcong,40.718108,-75.165074,Coordinate,SearchHomeAddress,Warren,34041,HomeCounty,SearchHomeLocation,,Office,"Weichert, Realtors - Phillipsburg",,Branding,TRUE,TRUE,,,,,,HomeFlags,2025-02-10T19:28:21.000000Z,https://ap.rdcpix.com/14ca6db5074030817e14bf87123197dal-m538196123s.jpg,HomePhoto,seller,109641,Karen Raab,,HomeAdvertiser,,SearchHome,https://ap.rdcpix.com/14ca6db5074030817e14bf87123197dal-m3373736154s.jpg,HomePhoto,https://ap.rdcpix.com/14ca6db5074030817e14bf87123197dal-m1101778260s.jpg,HomePhoto,,MlsAgent,2025-02-15T13:00:00,2025-02-15T15:00:00,HomeOpenHouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8865
9197994498,1600000,,https://ap.rdcpix.com/497bbd990f939a0515aebebc82b3943al-m3863531155s.jpg,HomePhoto,2978178135,FALSE,,for_sale,core.agent,co_broke,,,basic_opt_in,ProductSummary,MCNJ,AllJerseyMLS,mls,,,,MlsAgent,MlsSource,TRUE,choice,FALSE,FALSE,OpCityLeadAttributes,co_broke,TRUE,TRUE,ReadyConnectMortgage,LeadAttributes,,131B-Dutch-Rd_East-Brunswick_NJ_08816_M91979-94498,,,6,4.5,4265,15000,,,,,,,single_family,,,,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=131-B%20Dutch%20Rd%2C%20East%20Brunswick%2C%20NJ%2008816&size=640x480&source=outdoor&signature=ChJnEhIPEaj7uxwVYCNflEtDAuo=,131-B Dutch Rd,8816,New Jersey,NJ,East Brunswick,40.437107,-74.442947,Coordinate,SearchHomeAddress,Middlesex,34023,HomeCounty,SearchHomeLocation,,Office,ROMAN BALANDIN REALTY LLC,,Branding,TRUE,TRUE,,,,,,HomeFlags,2025-02-10T23:15:41.000000Z,https://ap.rdcpix.com/497bbd990f939a0515aebebc82b3943al-m3863531155s.jpg,HomePhoto,seller,1346532,Roman Balandin,,HomeAdvertiser,,SearchHome,https://ap.rdcpix.com/497bbd990f939a0515aebebc82b3943al-m3690964070s.jpg,HomePhoto,https://ap.rdcpix.com/497bbd990f939a0515aebebc82b3943al-m2821565657s.jpg,HomePhoto,,,2025-02-16T13:00:00,2025-02-16T16:00:00,HomeOpenHouse,,,,,,,,,https://homes.motioncitymedia.com/vd/172267956,,VirtualTour,,,,,,,,,,,,,,,,,,,,,8850
5012133876,985000,,https://ap.rdcpix.com/f6db7be55796f5731849a2abf32a7bf2l-m1901098072s.jpg,HomePhoto,2978165155,FALSE,,for_sale,core.agent,core.broker,co_broke,,essentials,ProductSummary,GSNJ,GardenState,mls,,,,MlsAgent,MlsSource,TRUE,choice,FALSE,FALSE,OpCityLeadAttributes,co_broke,TRUE,TRUE,ReadyConnectMortgage,LeadAttributes,,3-Heirloom-Rd_Flemington_NJ_08822_M50121-33876,,,4,3,3112,104980,,,,,,,single_family,,551000,4/12/18,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3%20Heirloom%20Rd%2C%20Readington%20Twp%2C%20NJ%2008822&size=640x480&source=outdoor&signature=bxjW6j8x5A0GJMpY8uOc8S7Y0PE=,3 Heirloom Rd,8822,New Jersey,NJ,Readington Twp,40.564725,-74.769877,Coordinate,SearchHomeAddress,Hunterdon,34019,HomeCounty,SearchHomeLocation,,Office,"COMPASS NEW JERSEY, LLC",,Branding,TRUE,TRUE,,,,,,HomeFlags,2025-02-10T18:01:40.000000Z,https://ap.rdcpix.com/f6db7be55796f5731849a2abf32a7bf2l-m1901098072s.jpg,HomePhoto,seller,523028,"Courtney Orlando, Realtor® - Sales Associate",,HomeAdvertiser,,SearchHome,https://ap.rdcpix.com/f6db7be55796f5731849a2abf32a7bf2l-m3779685956s.jpg,HomePhoto,https://ap.rdcpix.com/f6db7be55796f5731849a2abf32a7bf2l-m1311878506s.jpg,HomePhoto,,MlsAgent,2025-02-15T12:00:00,2025-02-15T14:00:00,HomeOpenHouse,2025-02-16T12:00:00,2025-02-16T14:00:00,HomeOpenHouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8822
6095019463,800000,,https://ap.rdcpix.com/131e2b5c97348c33beeabd055338983al-m4238921529s.jpg,HomePhoto,2978181068,TRUE,,for_sale,core.agent,co_broke,,,basic_opt_in,ProductSummary,MONJ,MoreMLS,mls,,,,MlsAgent,MlsSource,TRUE,choice,FALSE,FALSE,OpCityLeadAttributes,co_broke,TRUE,TRUE,ReadyConnectMortgage,LeadAttributes,,184-County-Road-520_Morganville_NJ_07751_M60950-19463,,,4,3,4000,82764,,,,,,,single_family,,141625,10/19/99,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=184%20County%20Road%20520%2C%20Morganville%2C%20NJ%2007751&size=640x480&source=outdoor&signature=vb0Qsht5qEnpeoB7g4eduxj3_Iw=,184 County Road 520,7751,New Jersey,NJ,Morganville,40.347302,-74.281598,Coordinate,SearchHomeAddress,Monmouth,34025,HomeCounty,SearchHomeLocation,,Office,Roman Balandin Realty LLC,,Branding,TRUE,TRUE,,,,,,HomeFlags,2025-02-11T00:50:44.000000Z,https://ap.rdcpix.com/131e2b5c97348c33beeabd055338983al-m4238921529s.jpg,HomePhoto,seller,4709135,Arbinita Duraku,,HomeAdvertiser,,SearchHome,https://ap.rdcpix.com/131e2b5c97348c33beeabd055338983al-m3266433637s.jpg,HomePhoto,https://ap.rdcpix.com/131e2b5c97348c33beeabd055338983al-m1691317679s.jpg,HomePhoto,,MlsAgent,2025-02-16T13:00:00,2025-02-16T16:00:00,HomeOpenHouse,,,,co_seller,1346532,Roman Balandin,,HomeAdvertiser,,,,,,,,,,,,,,,,,,,,,,,,7751
6036640760,699000,,https://ap.rdcpix.com/011c7b71a6d2798a9ab9c8a0ed4ec426l-m2502920925s.jpg,HomePhoto,2978165726,FALSE,,for_sale,core.agent,core.broker,listing_owner_brand.broker,co_broke,advantage_brand,ProductSummary,GSNJ,GardenState,mls,,,,MlsAgent,MlsSource,TRUE,pure,FALSE,TRUE,OpCityLeadAttributes,co_broke,FALSE,FALSE,ReadyConnectMortgage,LeadAttributes,,64-Lindsley-Rd_Caldwell_NJ_07006_M60366-40760,,,4,2,1884,11310,,,,,,,single_family,,415000,5/12/06,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=64%20Lindsley%20Rd%2C%20North%20Caldwell%2C%20NJ%2007006&size=640x480&source=outdoor&signature=qq7v_ohLz98uNAV6GpmDpufLuPM=,64 Lindsley Rd,7006,New Jersey,NJ,North Caldwell,40.879609,-74.24812,Coordinate,SearchHomeAddress,Essex,34013,HomeCounty,SearchHomeLocation,,Office,Coldwell Banker Realty,https://ap.rdcpix.com/95f1fe37b968af76359f8ad3321821beo-b4152372796s.jpg,Branding,TRUE,TRUE,,,,,,HomeFlags,2025-02-10T18:16:48.000000Z,https://ap.rdcpix.com/011c7b71a6d2798a9ab9c8a0ed4ec426l-m2502920925s.jpg,HomePhoto,seller,223572,Wilfredo Alfaro,,HomeAdvertiser,,SearchHome,https://ap.rdcpix.com/011c7b71a6d2798a9ab9c8a0ed4ec426l-m67474251s.jpg,HomePhoto,https://ap.rdcpix.com/011c7b71a6d2798a9ab9c8a0ed4ec426l-m383649467s.jpg,HomePhoto,,MlsAgent,2025-02-15T12:00:00,2025-02-15T14:00:00,HomeOpenHouse,2025-02-16T12:00:00,2025-02-16T14:00:00,HomeOpenHouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7006
6065095493,800000,,https://ap.rdcpix.com/4b1270cbb975822d1c7aa4e86b10d151l-m2355258261s.jpg,HomePhoto,2978108744,FALSE,,for_sale,core.agent,listing_agent_product,co_broke,,basic_opt_in,ProductSummary,PHPA,BrightMLS,mls,,,,MlsAgent,MlsSource,TRUE,choice,FALSE,FALSE,OpCityLeadAttributes,co_broke,TRUE,TRUE,ReadyConnectMortgage,LeadAttributes,,69-Woodstown-Rd_Mullica-Hill_NJ_08062_M60650-95493,,,4,3,4306,110207,,,,,,,single_family,,510000,11/24/20,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=69%20Woodstown%20Rd%2C%20Mullica%20Hill%2C%20NJ%2008062&size=640x480&source=outdoor&signature=GKMp5z-51EnnDJEXGtjh-1eS-ps=,69 Woodstown Rd,8062,New Jersey,NJ,Mullica Hill,39.725877,-75.230031,Coordinate,SearchHomeAddress,Gloucester,34015,HomeCounty,SearchHomeLocation,,Office,"eRealty Advisors, Inc",,Branding,,TRUE,,,,,,HomeFlags,2025-02-07T22:12:52.000000Z,https://ap.rdcpix.com/4b1270cbb975822d1c7aa4e86b10d151l-m2355258261s.jpg,HomePhoto,seller,292373,Chris McKenty: The McKenty Team,,HomeAdvertiser,,SearchHome,https://ap.rdcpix.com/4b1270cbb975822d1c7aa4e86b10d151l-m3460130566s.jpg,HomePhoto,https://ap.rdcpix.com/4b1270cbb975822d1c7aa4e86b10d151l-m1183492941s.jpg,HomePhoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8062
5869862705,530000,,https://ap.rdcpix.com/4f8ba2f3861d5962489300948255e82el-m396801057s.jpg,HomePhoto,2978172330,FALSE,,for_sale,co_broke,,,,basic_opt_in,ProductSummary,GSNJ,GardenState,mls,,,PINN REALTY,MlsAgent,MlsSource,TRUE,pure,FALSE,TRUE,OpCityLeadAttributes,co_broke,FALSE,FALSE,ReadyConnectMortgage,LeadAttributes,,1148-Mayfair-Dr_Rahway_NJ_07065_M58698-62705,,,4,2,,4356,,,,,,,single_family,,,,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1148%20Mayfair%20Dr%2C%20Rahway%2C%20NJ%2007065&size=640x480&source=outdoor&signature=iWxpPfBokIMZqZginPBb-BwN5_s=,1148 Mayfair Dr,7065,New Jersey,NJ,Rahway,40.612946,-74.296745,Coordinate,SearchHomeAddress,Union,34039,HomeCounty,SearchHomeLocation,,Office,PINN REALTY,,Branding,TRUE,TRUE,,,,,,HomeFlags,2025-02-10T20:53:47.000000Z,https://ap.rdcpix.com/4f8ba2f3861d5962489300948255e82el-m396801057s.jpg,HomePhoto,seller,0,Abrahamm Jungreis,,HomeAdvertiser,,SearchHome,,,,,,MlsAgent,,,,,,,co_seller,0,David Herzl,,HomeAdvertiser,,,,,MlsAgent,,,,,,,,,,,,,,,,,,,7065
5796407924,545000,,https://ap.rdcpix.com/87c57f135efffc631bc25817d0f73c67l-m1788453457s.jpg,HomePhoto,2978148049,FALSE,,for_sale,core.agent,core.broker,co_broke,,essentials,ProductSummary,ACNJ,AtlanticCity,mls,,,,MlsAgent,MlsSource,TRUE,choice,FALSE,FALSE,OpCityLeadAttributes,co_broke,TRUE,TRUE,ReadyConnectMortgage,LeadAttributes,,4344-West-Ave-26_Ocean-City_NJ_08226_M57964-07924,,,2,1,725,,,,,,,,condos,condo,260000,11/1/19,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4344%20West%20Ave%20Unit%2026%2C%20Ocean%20City%2C%20NJ%2008226&size=640x480&source=outdoor&signature=0vaJ_EsBk8-m7ralPlTg_aVIi3s=,4344 West Ave Unit 26,8226,New Jersey,NJ,Ocean City,39.239945,-74.62336,Coordinate,SearchHomeAddress,Cape May,34009,HomeCounty,SearchHomeLocation,,Office,Berger Realty,,Branding,,TRUE,,,,,,HomeFlags,2025-02-09T17:52:32.000000Z,https://ap.rdcpix.com/87c57f135efffc631bc25817d0f73c67l-m1788453457s.jpg,HomePhoto,seller,1195499,CYNTHIA BALLES,,HomeAdvertiser,,SearchHome,https://ap.rdcpix.com/87c57f135efffc631bc25817d0f73c67l-m2223378621s.jpg,HomePhoto,https://ap.rdcpix.com/87c57f135efffc631bc25817d0f73c67l-m2128228238s.jpg,HomePhoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8226
